symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,impulse_phase,momentum_acceleration,rsi_slope,volume_impulse_confirm,nearest_support_dist_atr,nearest_resistance_dist_atr,sr_position,ema_stack,price_vs_emas,bb_position,bb_width,elapsed,remaining,label_enter,label_cancel,weight
CHZUSDT,5,-1,0.6729,0.4042,0.5347,0.039010,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4645,0.8803,0.8194,0.6500,1.0000,0.9042,0.4042,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9339,C,0.6729,0.5277,0.5669,0.161751,0.4645,0.1305,84.12,0.003290,1.0000,0.8528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
TONUSDT,5,-1,0.6405,0.2829,0.4292,1.408200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4196,0.8772,0.8813,0.6500,1.0000,0.7829,0.2829,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8962,D,0.6405,0.4783,0.4761,0.190535,0.4196,0.1463,80.06,0.002635,1.0000,0.8382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.1907
TONUSDT,5,-1,0.6405,0.2829,0.4292,1.408200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4196,0.8772,0.8813,0.6500,1.0000,0.7829,0.2829,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8962,D,0.6405,0.4783,0.4761,0.190535,0.4196,0.1463,80.06,0.002635,1.0000,0.8382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.1907
TONUSDT,5,-1,0.6405,0.2829,0.4292,1.408200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4196,0.8772,0.8813,0.6500,1.0000,0.7829,0.2829,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8962,D,0.6405,0.4783,0.4761,0.190535,0.4196,0.1463,80.06,0.002635,1.0000,0.8382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.1907
XMRUSDT,5,-1,0.6713,0.4524,0.5556,325.730011,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4824,0.8820,0.7244,0.6500,1.0000,0.9524,0.4524,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9559,C,0.6713,0.5469,0.6659,0.143755,0.4824,0.1032,83.92,0.004041,1.0000,0.8521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
OMUSDT,5,-1,0.6158,0.2645,0.4115,0.055560,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4128,0.8867,0.7710,0.6500,1.0000,0.7645,0.2645,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8935,D,0.6158,0.4655,0.5354,0.175564,0.4128,0.1470,76.98,0.003594,1.0000,0.8271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4298
OMUSDT,5,-1,0.6158,0.2645,0.4115,0.055560,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4128,0.8867,0.7710,0.6500,1.0000,0.7645,0.2645,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8935,D,0.6158,0.4655,0.5354,0.175564,0.4128,0.1470,76.98,0.003594,1.0000,0.8271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.4298
POLUSDT,5,-1,0.6192,0.2386,0.3650,0.107730,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4032,0.8909,0.8344,0.6500,1.0000,0.7386,0.2386,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8849,D,0.6192,0.4526,0.4832,0.190372,0.4032,0.1264,77.40,0.004279,1.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.9512
POLUSDT,5,-1,0.6192,0.2386,0.3650,0.107730,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4032,0.8909,0.8344,0.6500,1.0000,0.7386,0.2386,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8849,D,0.6192,0.4526,0.4832,0.190372,0.4032,0.1264,77.40,0.004279,1.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.9512
POLUSDT,5,-1,0.6192,0.2386,0.3650,0.107730,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4032,0.8909,0.8344,0.6500,1.0000,0.7386,0.2386,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8849,D,0.6192,0.4526,0.4832,0.190372,0.4032,0.1264,77.40,0.004279,1.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.9512
ETCUSDT,5,-1,0.6202,0.4524,0.5556,8.386000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4824,0.6871,0.7593,0.6500,1.0000,0.9524,0.4524,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9485,C,0.6202,0.7020,0.6353,0.101629,0.4824,0.1032,77.52,0.002741,1.0000,0.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2677
ETCUSDT,5,-1,0.6202,0.4524,0.5556,8.386000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4824,0.6871,0.7593,0.6500,1.0000,0.9524,0.4524,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9485,C,0.6202,0.7020,0.6353,0.101629,0.4824,0.1032,77.52,0.002741,1.0000,0.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.2677
ARBUSDT,5,-1,0.6299,0.3319,0.4545,0.107000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4377,0.8225,0.8148,0.6500,1.0000,0.8319,0.3319,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9145,C,0.6299,0.5322,0.5372,0.156581,0.4377,0.1226,78.74,0.003752,1.0000,0.8335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
GALAUSDT,5,-1,0.6054,0.3255,0.4743,0.003860,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4354,0.9024,0.9311,0.6500,1.0000,0.8255,0.3255,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8717,D,0.6054,0.4825,0.4676,0.202093,0.4354,0.1488,75.67,0.005128,1.0000,0.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.5155
GALAUSDT,5,-1,0.6054,0.3255,0.4743,0.003860,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4354,0.9024,0.9311,0.6500,1.0000,0.8255,0.3255,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8717,D,0.6054,0.4825,0.4676,0.202093,0.4354,0.1488,75.67,0.005128,1.0000,0.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.5155
GALAUSDT,5,-1,0.6054,0.3255,0.4743,0.003860,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4354,0.9024,0.9311,0.6500,1.0000,0.8255,0.3255,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8717,D,0.6054,0.4825,0.4676,0.202093,0.4354,0.1488,75.67,0.005128,1.0000,0.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.5155
BERAUSDT,15,-1,0.6191,0.2519,0.3854,0.601700,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4081,0.9111,0.7771,0.6500,1.0000,0.7519,0.2519,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8801,D,0.6191,0.4479,0.5252,0.185405,0.4081,0.1335,38.70,0.009255,1.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.9753
COMPUSDT,5,-1,0.6259,0.3917,0.5244,17.639999,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.6767,0.9059,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9124,C,0.6259,0.6796,0.5077,0.158256,0.4599,0.1327,78.23,0.003002,1.0000,0.8316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.1781
COMPUSDT,5,-1,0.6259,0.3917,0.5244,17.639999,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.6767,0.9059,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9124,C,0.6259,0.6796,0.5077,0.158256,0.4599,0.1327,78.23,0.003002,1.0000,0.8316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.1781
COMPUSDT,5,-1,0.6259,0.3917,0.5244,17.639999,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.6767,0.9059,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9124,C,0.6259,0.6796,0.5077,0.158256,0.4599,0.1327,78.23,0.003002,1.0000,0.8316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.1781
WLDUSDT,5,-1,0.6359,0.3796,0.5143,0.374100,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4554,0.7157,0.9199,0.6500,1.0000,0.8796,0.3796,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9121,C,0.6359,0.6363,0.4951,0.165876,0.4554,0.1348,79.48,0.004041,1.0000,0.8361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
BERAUSDT,5,-1,0.6158,0.3718,0.5139,0.601700,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4525,0.6657,0.9052,0.6500,1.0000,0.8718,0.3718,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9055,C,0.6158,0.6798,0.4999,0.160492,0.4525,0.1421,76.98,0.005424,1.0000,0.8271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.5270
ETCUSDT,5,-1,0.6206,0.6093,0.6991,8.390000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5405,0.6509,0.7773,0.6500,1.0000,0.8907,0.6093,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9634,C,0.6206,0.8303,0.6953,0.083839,0.5405,0.0898,77.57,0.002646,1.0000,0.8293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2708
ETCUSDT,5,-1,0.6206,0.6093,0.6991,8.390000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5405,0.6509,0.7773,0.6500,1.0000,0.8907,0.6093,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9634,C,0.6206,0.8303,0.6953,0.083839,0.5405,0.0898,77.57,0.002646,1.0000,0.8293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.2708
ETCUSDT,5,-1,0.6206,0.6093,0.6991,8.390000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5405,0.6509,0.7773,0.6500,1.0000,0.8907,0.6093,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9634,C,0.6206,0.8303,0.6953,0.083839,0.5405,0.0898,77.57,0.002646,1.0000,0.8293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.2708
AXSUSDT,5,-1,0.7098,0.5190,0.6091,1.271000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5070,0.9186,0.7885,0.6500,1.0000,0.9810,0.5190,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9599,C,0.7098,0.5520,0.6431,0.153557,0.5070,0.0901,88.73,0.004594,1.0000,0.8694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4838
AXSUSDT,5,-1,0.7098,0.5190,0.6091,1.271000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5070,0.9186,0.7885,0.6500,1.0000,0.9810,0.5190,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9599,C,0.7098,0.5520,0.6431,0.153557,0.5070,0.0901,88.73,0.004594,1.0000,0.8694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.4838
AXSUSDT,5,-1,0.7098,0.5190,0.6091,1.271000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5070,0.9186,0.7885,0.6500,1.0000,0.9810,0.5190,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9599,C,0.7098,0.5520,0.6431,0.153557,0.5070,0.0901,88.73,0.004594,1.0000,0.8694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.4838
ZROUSDT,5,-1,0.6235,0.4262,0.5343,1.484100,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4727,0.7889,0.6668,0.6500,1.0000,0.9262,0.4262,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9422,C,0.6235,0.5991,0.7088,0.112812,0.4727,0.1081,77.94,0.004652,1.0000,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
CAKEUSDT,15,-1,0.6190,0.2452,0.3786,1.264500,0.016000,0.008200,0.016500,0.026000,0.5125,1.0313,0.4056,0.8998,0.8066,0.6500,1.0000,0.7452,0.2452,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8788,D,0.6190,0.4508,0.5029,0.187142,0.4056,0.1334,38.69,0.006177,1.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
RPLUSDT,5,-1,0.6722,0.6093,0.6991,2.094000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.5405,0.7559,0.8848,0.6500,1.0000,0.8907,0.6093,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9601,C,0.6722,0.7150,0.6108,0.127468,0.5405,0.0898,84.02,0.004872,1.0000,0.8525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.4134
LITUSDT,5,-1,0.6331,0.3181,0.4485,1.452000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4326,0.8929,0.7513,0.6500,1.0000,0.8181,0.3181,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9084,C,0.6331,0.4845,0.5758,0.167705,0.4326,0.1304,79.13,0.005033,1.0000,0.8349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.5400
UNIUSDT,5,-1,0.6235,0.3396,0.4804,3.376000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4406,0.7339,0.8997,0.6500,1.0000,0.8396,0.3396,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9055,C,0.6235,0.6003,0.4897,0.165378,0.4406,0.1408,77.93,0.004231,1.0000,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.1345
UNIUSDT,5,-1,0.6235,0.3396,0.4804,3.376000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4406,0.7339,0.8997,0.6500,1.0000,0.8396,0.3396,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9055,C,0.6235,0.6003,0.4897,0.165378,0.4406,0.1408,77.93,0.004231,1.0000,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.1345
UNIUSDT,5,-1,0.6235,0.3396,0.4804,3.376000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4406,0.7339,0.8997,0.6500,1.0000,0.8396,0.3396,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9055,C,0.6235,0.6003,0.4897,0.165378,0.4406,0.1408,77.93,0.004231,1.0000,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.1345
AXSUSDT,5,-1,0.7016,0.3917,0.5244,1.274000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.9122,0.9413,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9238,C,0.7016,0.5041,0.4885,0.197960,0.4599,0.1327,87.70,0.004593,1.0000,0.8657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4838
AXSUSDT,5,-1,0.7016,0.3917,0.5244,1.274000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.9122,0.9413,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9238,C,0.7016,0.5041,0.4885,0.197960,0.4599,0.1327,87.70,0.004593,1.0000,0.8657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.4838
TAOUSDT,5,-1,0.6013,0.3229,0.4657,182.449997,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4344,0.8928,0.9265,0.6500,1.0000,0.8229,0.3229,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8815,D,0.6013,0.4866,0.4688,0.199274,0.4344,0.1428,75.16,0.004364,1.0000,0.8206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.3999
FETUSDT,5,-1,0.6121,0.2507,0.3978,0.164000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.7904,0.9224,0.6500,1.0000,0.7507,0.2507,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8813,D,0.6121,0.5158,0.4420,0.190642,0.4077,0.1470,76.51,0.003748,1.0000,0.8255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4568
FETUSDT,5,-1,0.6121,0.2507,0.3978,0.164000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.7904,0.9224,0.6500,1.0000,0.7507,0.2507,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8813,D,0.6121,0.5158,0.4420,0.190642,0.4077,0.1470,76.51,0.003748,1.0000,0.8255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.4568
0GUSDT,5,-1,0.6113,0.2331,0.3795,0.623600,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4011,0.8101,0.9239,0.6500,1.0000,0.7331,0.2331,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8769,D,0.6113,0.4952,0.4342,0.196238,0.4011,0.1465,76.42,0.003454,1.0000,0.8251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.2761
DASHUSDT,5,-1,0.7005,0.3917,0.5244,35.380001,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.9101,0.9391,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9340,C,0.7005,0.5053,0.4897,0.196930,0.4599,0.1327,87.57,0.003823,1.0000,0.8652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
SOMIUSDT,5,-1,0.6280,0.2269,0.3797,0.193200,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3988,0.9033,0.8873,0.6500,1.0000,0.7269,0.2269,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8788,D,0.6280,0.4416,0.4495,0.205675,0.3988,0.1528,78.49,0.005162,1.0000,0.8326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
NEIROUSDT,5,-1,0.6428,0.2489,0.3959,0.000073,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4070,0.8998,0.9278,0.6500,1.0000,0.7489,0.2489,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8830,D,0.6428,0.4523,0.4387,0.211167,0.4070,0.1470,80.35,0.004905,1.0000,0.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.5495
SUIUSDT,5,-1,0.6363,0.2507,0.3978,0.927400,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4077,0.8737,0.9285,0.6500,1.0000,0.7507,0.2507,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8833,D,0.6363,0.4666,0.4391,0.205809,0.4077,0.1470,79.54,0.003166,1.0000,0.8364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.1547
PENGUUSDT,5,-1,0.6087,0.1896,0.3306,0.006782,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3850,0.8816,0.8919,0.6500,1.0000,0.6896,0.1896,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8676,D,0.6087,0.4367,0.4317,0.207072,0.3850,0.1410,76.09,0.003728,1.0000,0.8239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.4271
DASHUSDT,5,-1,0.7054,0.4170,0.5451,35.470001,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4693,0.9016,0.9302,0.6500,1.0000,0.9170,0.4170,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9418,C,0.7054,0.5204,0.5044,0.189542,0.4693,0.1281,88.18,0.003803,1.0000,0.8674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
DASHUSDT,15,-1,0.6482,0.3844,0.5244,35.540001,0.011435,0.008200,0.016500,0.026000,0.7171,1.4429,0.4572,0.7360,0.9442,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9264,C,0.6482,0.6212,0.4842,0.174904,0.4572,0.1400,56.68,0.007635,1.0000,0.8417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.2753
0GUSDT,5,-1,0.6453,0.4291,0.5549,0.623400,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4737,0.6957,0.9121,0.6500,1.0000,0.9291,0.4291,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9242,C,0.6453,0.6810,0.5194,0.156132,0.4737,0.1258,80.66,0.003354,1.0000,0.8404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2515
0GUSDT,5,-1,0.6453,0.4291,0.5549,0.623400,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4737,0.6957,0.9121,0.6500,1.0000,0.9291,0.4291,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9242,C,0.6453,0.6810,0.5194,0.156132,0.4737,0.1258,80.66,0.003354,1.0000,0.8404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.2515
