symbol,tf_minutes,direction,entry_price,exit_price,pnl_pct,outcome,bars_to_outcome,p_super,combined_score
IRUSDT,60,1,0.057210,0.056137,-1.875000,loss,2,0.8261,0.9981
IRUSDT,60,1,0.056640,0.058764,3.750000,win,4,0.8842,1.0643
IRUSDT,60,1,0.056730,0.058857,3.750000,win,3,0.8935,1.0383
IRUSDT,60,1,0.057530,0.059687,3.750000,win,5,0.8614,0.9894
IRUSDT,60,1,0.058030,0.060206,3.750000,win,5,0.8493,0.9835
IRUSDT,60,1,0.059000,0.061213,3.750000,win,11,0.8429,0.9940
IRUSDT,60,1,0.058860,0.061067,3.750000,win,10,0.9071,1.1817
IRUSDT,60,1,0.058660,0.060860,3.750000,win,4,0.8964,1.1047
IRUSDT,60,1,0.059430,0.061659,3.750000,win,8,0.8177,0.9345
IRUSDT,60,1,0.061340,0.060190,-1.875000,loss,5,0.6071,0.6881
IRUSDT,60,1,0.061820,0.060661,-1.875000,loss,1,0.6228,0.7216
IRUSDT,60,1,0.061880,0.060720,-1.875000,loss,11,0.6742,0.7819
IRUSDT,60,-1,0.061550,0.062704,-1.875000,loss,2,0.7162,0.8088
IRUSDT,60,1,0.063160,0.065529,3.750000,win,1,0.8589,0.9604
IRUSDT,60,1,0.066370,0.065126,-1.875000,loss,1,0.9409,1.0456
IRUSDT,60,1,0.064950,0.063732,-1.875000,loss,4,0.5833,0.6496
IRUSDT,60,1,0.064090,0.066493,3.750000,win,9,0.5769,0.6355
IRUSDT,60,1,0.064400,0.066815,3.750000,win,9,0.5704,0.6289
IRUSDT,60,1,0.064420,0.066836,3.750000,win,6,0.6136,0.7025
IRUSDT,60,1,0.064110,0.066514,3.750000,win,4,0.5563,0.6269
IRUSDT,60,1,0.064510,0.066929,3.750000,win,13,0.5513,0.6256
IRUSDT,60,1,0.064490,0.066908,3.750000,win,12,0.5963,0.6776
IRUSDT,60,1,0.065760,0.064527,-1.875000,loss,2,0.6589,0.7456
IRUSDT,60,1,0.064520,0.063310,-1.875000,loss,18,0.5597,0.6299
IRUSDT,60,1,0.064610,0.063399,-1.875000,loss,17,0.5566,0.6195
IRUSDT,60,1,0.065190,0.063968,-1.875000,loss,2,0.5918,0.6731
IRUSDT,60,1,0.064990,0.063771,-1.875000,loss,11,0.5800,0.6666
IRUSDT,60,1,0.064120,0.066525,3.750000,win,4,0.8451,0.9389
IRUSDT,60,1,0.064920,0.063703,-1.875000,loss,8,0.6750,0.7508
IRUSDT,60,1,0.065180,0.063958,-1.875000,loss,7,0.5565,0.6128
IRUSDT,60,1,0.065450,0.064223,-1.875000,loss,3,0.6309,0.7075
IRUSDT,60,1,0.065670,0.064439,-1.875000,loss,1,0.7354,0.8276
IRUSDT,60,1,0.067840,0.070384,3.750000,win,1,0.8622,0.9680
IRUSDT,60,1,0.069270,0.071868,3.750000,win,7,0.9703,1.0759
IRUSDT,60,1,0.070060,0.072687,3.750000,win,7,0.9615,1.0878
IRUSDT,60,1,0.069390,0.071992,3.750000,win,6,0.9638,1.0966
IRUSDT,60,1,0.070020,0.072646,3.750000,win,5,0.9593,1.0961
IRUSDT,60,1,0.070080,0.072708,3.750000,win,4,0.9590,1.1142
IRUSDT,60,1,0.070370,0.073009,3.750000,win,3,0.9511,1.1160
IRUSDT,60,1,0.069290,0.071888,3.750000,win,1,0.9568,1.1195
IRUSDT,60,1,0.071610,0.070267,-1.875000,loss,2,0.9458,1.1295
IRUSDT,60,1,0.072050,0.070699,-1.875000,loss,1,0.9249,1.1058
IRUSDT,60,1,0.067080,0.065822,-1.875000,loss,1,0.9006,1.0379
IRUSDT,60,1,0.062280,0.061112,-1.875000,loss,1,0.9924,1.1333
IRUSDT,60,1,0.062420,0.064761,3.750000,win,11,0.9957,1.1311
IRUSDT,60,1,0.062060,0.064387,3.750000,win,6,0.9951,1.1244
IRUSDT,60,1,0.063470,0.062280,-1.875000,loss,1,0.9757,1.0948
IRUSDT,60,1,0.062680,0.065031,3.750000,win,9,0.9742,1.1505
IRUSDT,60,1,0.062840,0.065197,3.750000,win,8,0.9402,1.1017
IRUSDT,60,1,0.064160,0.062957,-1.875000,loss,2,0.9254,1.0627
IRUSDT,60,1,0.064270,0.063065,-1.875000,loss,1,0.9107,1.0679
IRUSDT,60,1,0.063560,0.065944,3.750000,win,9,0.9521,1.1128
IRUSDT,60,1,0.063080,0.065446,3.750000,win,6,0.9407,1.1477
IRUSDT,60,1,0.062930,0.065290,3.750000,win,5,0.8973,1.0806
IRUSDT,60,1,0.063080,0.065446,3.750000,win,4,0.9384,1.1303
IRUSDT,60,1,0.064450,0.066867,3.750000,win,13,0.7527,0.9027
IRUSDT,60,1,0.064430,0.066846,3.750000,win,8,0.8131,0.9559
IRUSDT,60,1,0.064570,0.066991,3.750000,win,11,0.7719,0.9010
IRUSDT,60,1,0.064790,0.067220,3.750000,win,17,0.6865,0.8147
IRUSDT,60,1,0.064870,0.067303,3.750000,win,16,0.6972,0.8158
IRUSDT,60,1,0.065000,0.067438,3.750000,win,14,0.6381,0.7099
IRUSDT,60,1,0.064970,0.067406,3.750000,win,13,0.5636,0.6336
IRUSDT,60,1,0.064190,0.066597,3.750000,win,10,0.7822,0.8605
IRUSDT,60,1,0.064420,0.066836,3.750000,win,7,0.7738,0.8570
IRUSDT,60,1,0.064140,0.066545,3.750000,win,3,0.7949,0.9589
IRUSDT,60,1,0.068930,0.071515,3.750000,win,12,0.7764,0.8789
IRUSDT,60,1,0.069480,0.068177,-1.875000,loss,8,0.8230,0.9139
IRUSDT,60,1,0.069510,0.068207,-1.875000,loss,7,0.7635,0.8724
IRUSDT,60,1,0.068720,0.071297,3.750000,win,8,0.7089,0.7830
IRUSDT,60,1,0.069240,0.067942,-1.875000,loss,5,0.6588,0.7354
IRUSDT,60,1,0.069500,0.068197,-1.875000,loss,4,0.7167,0.8315
IRUSDT,60,1,0.069980,0.068668,-1.875000,loss,1,0.7371,0.8602
IRUSDT,60,1,0.069300,0.071899,3.750000,win,2,0.7076,0.7921
IRUSDT,60,1,0.070970,0.073631,3.750000,win,2,0.8162,0.9493
IRUSDT,60,1,0.072250,0.074959,3.750000,win,1,0.9085,1.0124
IRUSDT,60,1,0.074370,0.077159,3.750000,win,2,0.9182,1.0168
IRUSDT,60,1,0.075850,0.074428,-1.875000,loss,2,0.9818,1.1094
IRUSDT,60,1,0.075690,0.078528,3.750000,win,2,0.9668,1.0899
IRUSDT,60,1,0.075810,0.074389,-1.875000,loss,1,0.9927,1.1289
IRUSDT,60,1,0.075290,0.078113,3.750000,win,1,0.9906,1.1125
IRUSDT,60,1,0.076940,0.075497,-1.875000,loss,4,0.9928,1.1037
IRUSDT,60,1,0.077610,0.076155,-1.875000,loss,1,0.9940,1.1002
IRUSDT,60,1,0.077220,0.075772,-1.875000,loss,1,0.9938,1.1061
IRUSDT,60,1,0.075900,0.074477,-1.875000,loss,4,0.9880,1.1174
IRUSDT,60,1,0.075910,0.074487,-1.875000,loss,3,0.9728,1.1356
IRUSDT,60,1,0.076160,0.074732,-1.875000,loss,2,0.9680,1.1384
IRUSDT,60,1,0.075720,0.074300,-1.875000,loss,1,0.9539,1.1036
IRUSDT,60,1,0.074210,0.076993,3.750000,win,7,0.9667,1.0724
IRUSDT,60,1,0.074900,0.073496,-1.875000,loss,3,0.9474,1.1430
IRUSDT,60,1,0.074110,0.076889,3.750000,win,5,0.9218,1.1025
IRUSDT,60,1,0.074080,0.076858,3.750000,win,4,0.9242,1.1115
IRUSDT,60,1,0.073880,0.076651,3.750000,win,3,0.9261,1.1166
IRUSDT,60,1,0.074830,0.077636,3.750000,win,2,0.9620,1.1673
IRUSDT,60,1,0.075550,0.078383,3.750000,win,4,0.9681,1.2070
IRUSDT,60,1,0.076750,0.079628,3.750000,win,4,0.9472,1.1733
IRUSDT,60,1,0.077140,0.080033,3.750000,win,3,0.9413,1.1401
IRUSDT,60,1,0.077280,0.080178,3.750000,win,2,0.9476,1.1470
IRUSDT,60,1,0.078380,0.081319,3.750000,win,1,0.9329,1.0469
IRUSDT,60,1,0.076690,0.075252,-1.875000,loss,1,0.9616,1.0981
IRUSDT,60,1,0.076720,0.079597,3.750000,win,2,0.9512,1.1116
IRUSDT,60,1,0.077260,0.080157,3.750000,win,1,0.9503,1.1343
IRUSDT,60,1,0.080210,0.078706,-1.875000,loss,13,0.9770,1.1516
IRUSDT,60,1,0.080540,0.079030,-1.875000,loss,12,0.9782,1.1568
IRUSDT,60,1,0.080440,0.078932,-1.875000,loss,11,0.9756,1.1379
IRUSDT,60,1,0.079980,0.082979,3.750000,win,1,0.9562,1.1601
IRUSDT,60,1,0.082280,0.080737,-1.875000,loss,1,0.9471,1.0931
IRUSDT,60,1,0.082250,0.080708,-1.875000,loss,2,0.9417,1.0598
IRUSDT,60,1,0.081550,0.080021,-1.875000,loss,6,0.9576,1.0808
IRUSDT,60,1,0.081790,0.080256,-1.875000,loss,3,0.9470,1.0677
IRUSDT,60,1,0.081730,0.080198,-1.875000,loss,2,0.9394,1.0557
IRUSDT,60,1,0.081220,0.079697,-1.875000,loss,3,0.9528,1.1019
IRUSDT,60,1,0.081440,0.079913,-1.875000,loss,2,0.9399,1.0909
IRUSDT,60,1,0.082030,0.080492,-1.875000,loss,1,0.9216,1.0621
IRUSDT,60,1,0.079480,0.077990,-1.875000,loss,1,0.8982,1.0832
IRUSDT,60,1,0.077840,0.076381,-1.875000,loss,3,0.9170,1.1298
IRUSDT,60,1,0.077960,0.076498,-1.875000,loss,2,0.8646,1.0339
IRUSDT,60,1,0.078070,0.076606,-1.875000,loss,1,0.8485,1.0143
IRUSDT,60,1,0.074700,0.073299,-1.875000,loss,3,0.9185,1.1273
IRUSDT,60,1,0.075190,0.073780,-1.875000,loss,2,0.9004,1.0874
IRUSDT,60,1,0.074330,0.077117,3.750000,win,8,0.9467,1.1337
IRUSDT,60,1,0.073860,0.076630,3.750000,win,7,0.9251,1.1106
IRUSDT,60,1,0.074570,0.077366,3.750000,win,6,0.9288,1.1108
IRUSDT,60,1,0.075570,0.078404,3.750000,win,7,0.9352,1.1729
IRUSDT,60,1,0.075200,0.078020,3.750000,win,6,0.9334,1.1367
IRUSDT,60,1,0.074390,0.077180,3.750000,win,3,0.9216,1.1079
IRUSDT,60,1,0.075420,0.078248,3.750000,win,4,0.8948,1.0867
IRUSDT,60,1,0.075880,0.078726,3.750000,win,3,0.8571,1.0302
IRUSDT,60,1,0.077230,0.080126,3.750000,win,2,0.8100,0.9799
IRUSDT,60,1,0.076760,0.079639,3.750000,win,1,0.7652,0.9231
IRUSDT,60,1,0.080270,0.078765,-1.875000,loss,5,0.9408,1.1101
IRUSDT,60,1,0.080050,0.078549,-1.875000,loss,4,0.9201,1.0772
IRUSDT,60,1,0.079890,0.078392,-1.875000,loss,3,0.9020,1.0641
IRUSDT,60,1,0.080350,0.078843,-1.875000,loss,1,0.8532,0.9946
IRUSDT,60,1,0.079110,0.082077,3.750000,win,1,0.8516,0.9900
IRUSDT,60,1,0.081650,0.080119,-1.875000,loss,1,0.9136,1.0204
IRUSDT,60,1,0.079440,0.082419,3.750000,win,1,0.9268,1.0847
IRUSDT,60,1,0.082660,0.085760,3.750000,win,3,0.9655,1.0793
IRUSDT,60,1,0.083300,0.086424,3.750000,win,2,0.9781,1.1009
IRUSDT,60,1,0.085470,0.088675,3.750000,win,2,0.9897,1.0916
IRUSDT,60,1,0.086750,0.090003,3.750000,win,1,0.9941,1.1057
IRUSDT,60,1,0.091300,0.089588,-1.875000,loss,1,0.9950,1.1115
IRUSDT,60,1,0.089890,0.093261,3.750000,win,3,0.9922,1.1122
IRUSDT,60,1,0.089420,0.092773,3.750000,win,1,0.9900,1.1040
IRUSDT,60,1,0.092190,0.095647,3.750000,win,2,0.9929,1.1208
JELLYJELLYUSDT,60,-1,0.059730,0.060850,-1.875000,loss,4,0.7191,0.8078
JELLYJELLYUSDT,60,-1,0.059600,0.057365,3.750000,win,15,0.6587,0.8155
JELLYJELLYUSDT,60,-1,0.058870,0.056662,3.750000,win,12,0.8816,0.9968
JELLYJELLYUSDT,60,-1,0.059070,0.056855,3.750000,win,11,0.8048,0.9072
JELLYJELLYUSDT,60,-1,0.059360,0.057134,3.750000,win,10,0.6791,0.7509
JELLYJELLYUSDT,60,-1,0.059630,0.057394,3.750000,win,6,0.5567,0.6243
JELLYJELLYUSDT,60,-1,0.059260,0.057038,3.750000,win,4,0.6332,0.7236
JELLYJELLYUSDT,60,-1,0.059230,0.057009,3.750000,win,3,0.6515,0.7501
JELLYJELLYUSDT,60,1,0.055660,0.057747,3.750000,win,5,0.8706,1.0860
JELLYJELLYUSDT,60,1,0.056290,0.058401,3.750000,win,4,0.8885,0.9834
JELLYJELLYUSDT,60,1,0.056170,0.058276,3.750000,win,3,0.8973,0.9981
JELLYJELLYUSDT,60,-1,0.057680,0.055517,3.750000,win,7,0.7502,0.8413
JELLYJELLYUSDT,60,-1,0.056170,0.057223,-1.875000,loss,4,0.9305,1.0310
JELLYJELLYUSDT,60,1,0.056680,0.055617,-1.875000,loss,1,0.9858,1.0907
JELLYJELLYUSDT,60,-1,0.057090,0.054949,3.750000,win,6,0.9596,1.0565
JELLYJELLYUSDT,60,-1,0.055450,0.056490,-1.875000,loss,4,0.9138,1.0079
JELLYJELLYUSDT,60,-1,0.055760,0.053669,3.750000,win,6,0.9153,1.0938
JELLYJELLYUSDT,60,-1,0.055060,0.056092,-1.875000,loss,2,0.8979,1.0571
JELLYJELLYUSDT,60,-1,0.054820,0.055848,-1.875000,loss,1,0.8681,0.9845
JELLYJELLYUSDT,60,-1,0.055070,0.053005,3.750000,win,4,0.9138,1.0225
JELLYJELLYUSDT,60,-1,0.054640,0.052591,3.750000,win,10,0.8934,1.0015
JELLYJELLYUSDT,60,-1,0.054230,0.052196,3.750000,win,9,0.9213,1.0390
JELLYJELLYUSDT,60,-1,0.054100,0.052071,3.750000,win,5,0.9172,1.0486
JELLYJELLYUSDT,60,-1,0.053660,0.051648,3.750000,win,8,0.9249,1.0323
JELLYJELLYUSDT,60,-1,0.053390,0.051388,3.750000,win,10,0.9159,1.0125
JELLYJELLYUSDT,60,-1,0.053500,0.051494,3.750000,win,9,0.9125,1.0187
JELLYJELLYUSDT,60,-1,0.053800,0.051783,3.750000,win,3,0.9181,1.0540
JELLYJELLYUSDT,60,-1,0.054070,0.052042,3.750000,win,2,0.8947,1.0073
JELLYJELLYUSDT,60,-1,0.053530,0.051523,3.750000,win,4,0.9099,1.0031
JELLYJELLYUSDT,60,-1,0.053010,0.054004,-1.875000,loss,4,0.8901,0.9948
JELLYJELLYUSDT,60,-1,0.055290,0.053217,3.750000,win,18,0.6126,0.6880
JELLYJELLYUSDT,60,-1,0.055450,0.053371,3.750000,win,15,0.5650,0.6291
JELLYJELLYUSDT,60,-1,0.055390,0.053313,3.750000,win,11,0.5772,0.6472
JELLYJELLYUSDT,60,-1,0.052360,0.053342,-1.875000,loss,1,0.7838,0.8724
JELLYJELLYUSDT,60,-1,0.052490,0.053474,-1.875000,loss,11,0.8007,0.8903
JELLYJELLYUSDT,60,-1,0.052780,0.053770,-1.875000,loss,10,0.7608,0.8519
JELLYJELLYUSDT,60,-1,0.052650,0.053637,-1.875000,loss,9,0.7853,0.8874
JELLYJELLYUSDT,60,-1,0.052900,0.053892,-1.875000,loss,8,0.7016,0.7796
JELLYJELLYUSDT,60,-1,0.051950,0.052924,-1.875000,loss,2,0.7747,0.8553
JELLYJELLYUSDT,60,-1,0.052250,0.053230,-1.875000,loss,5,0.8010,0.8962
JELLYJELLYUSDT,60,-1,0.052210,0.053189,-1.875000,loss,3,0.8201,0.9108
JELLYJELLYUSDT,60,-1,0.052120,0.053097,-1.875000,loss,2,0.7844,0.9042
JELLYJELLYUSDT,60,-1,0.052130,0.053107,-1.875000,loss,1,0.7121,0.8250
JELLYJELLYUSDT,60,-1,0.052460,0.053444,-1.875000,loss,5,0.6385,0.7267
JELLYJELLYUSDT,60,-1,0.052390,0.053372,-1.875000,loss,3,0.6944,0.7893
JELLYJELLYUSDT,60,-1,0.052480,0.053464,-1.875000,loss,2,0.6787,0.7752
JELLYJELLYUSDT,60,1,0.057490,0.056412,-1.875000,loss,2,0.9214,1.0341
JELLYJELLYUSDT,60,1,0.056810,0.055745,-1.875000,loss,2,0.8987,0.9962
JELLYJELLYUSDT,60,1,0.056080,0.055028,-1.875000,loss,2,0.9167,1.0267
JELLYJELLYUSDT,60,1,0.055430,0.054391,-1.875000,loss,1,0.8945,1.0159
JELLYJELLYUSDT,60,1,0.054210,0.053194,-1.875000,loss,2,0.8569,0.9977
JELLYJELLYUSDT,60,1,0.054350,0.053331,-1.875000,loss,1,0.8532,0.9883
JELLYJELLYUSDT,60,1,0.054200,0.053184,-1.875000,loss,3,0.9046,1.0484
JELLYJELLYUSDT,60,1,0.053870,0.052860,-1.875000,loss,5,0.8441,0.9399
JELLYJELLYUSDT,60,1,0.054570,0.053547,-1.875000,loss,1,0.7653,0.9047
JELLYJELLYUSDT,60,1,0.054510,0.053488,-1.875000,loss,2,0.8394,0.9794
JELLYJELLYUSDT,60,1,0.054560,0.053537,-1.875000,loss,1,0.7702,0.9050
JELLYJELLYUSDT,60,1,0.053620,0.052615,-1.875000,loss,2,0.8566,0.9462
JELLYJELLYUSDT,60,1,0.053340,0.052340,-1.875000,loss,1,0.8569,0.9553
JELLYJELLYUSDT,60,1,0.049270,0.051118,3.750000,win,9,0.9934,1.1235
JELLYJELLYUSDT,60,1,0.050610,0.049661,-1.875000,loss,1,0.9646,1.1576
JELLYJELLYUSDT,60,1,0.049420,0.051273,3.750000,win,5,0.9251,1.0257
JELLYJELLYUSDT,60,1,0.050890,0.049936,-1.875000,loss,1,0.9617,1.0926
JELLYJELLYUSDT,60,1,0.049880,0.051751,3.750000,win,3,0.9525,1.0574
JELLYJELLYUSDT,60,1,0.052030,0.053981,3.750000,win,8,0.9367,1.0801
JELLYJELLYUSDT,60,1,0.052120,0.054075,3.750000,win,7,0.9475,1.0807
JELLYJELLYUSDT,60,1,0.052380,0.054344,3.750000,win,7,0.9574,1.0930
JELLYJELLYUSDT,60,1,0.052740,0.054718,3.750000,win,6,0.9739,1.1323
JELLYJELLYUSDT,60,1,0.053140,0.055133,3.750000,win,5,0.8996,1.0468
JELLYJELLYUSDT,60,1,0.053130,0.055122,3.750000,win,4,0.9098,1.0408
JELLYJELLYUSDT,60,1,0.054910,0.053880,-1.875000,loss,4,0.8564,0.9704
JELLYJELLYUSDT,60,1,0.055260,0.054224,-1.875000,loss,3,0.8702,0.9908
JELLYJELLYUSDT,60,1,0.055380,0.054342,-1.875000,loss,2,0.8832,0.9979
JELLYJELLYUSDT,60,1,0.054570,0.056616,3.750000,win,3,0.7304,0.8105
JELLYJELLYUSDT,60,1,0.054730,0.056782,3.750000,win,2,0.7066,0.7925
JELLYJELLYUSDT,60,1,0.055200,0.057270,3.750000,win,3,0.7946,0.9287
JELLYJELLYUSDT,60,1,0.055890,0.057986,3.750000,win,2,0.8738,1.0121
JELLYJELLYUSDT,60,1,0.056310,0.058422,3.750000,win,1,0.9362,1.1262
JELLYJELLYUSDT,60,1,0.058190,0.060372,3.750000,win,1,0.9684,1.0925
JELLYJELLYUSDT,60,1,0.056960,0.055892,-1.875000,loss,5,0.6157,0.6948
JELLYJELLYUSDT,60,1,0.057110,0.056039,-1.875000,loss,4,0.6726,0.7713
JELLYJELLYUSDT,60,1,0.056610,0.055549,-1.875000,loss,5,0.7341,0.8554
JELLYJELLYUSDT,60,1,0.056640,0.055578,-1.875000,loss,4,0.9050,1.0545
JELLYJELLYUSDT,60,1,0.056230,0.058339,3.750000,win,14,0.8765,1.0108
JELLYJELLYUSDT,60,1,0.056190,0.058297,3.750000,win,13,0.8236,0.9498
JELLYJELLYUSDT,60,1,0.056070,0.058173,3.750000,win,12,0.8075,0.9265
JELLYJELLYUSDT,60,1,0.055570,0.057654,3.750000,win,9,0.5869,0.6714
JELLYJELLYUSDT,60,1,0.055760,0.057851,3.750000,win,8,0.7518,0.8514
JELLYJELLYUSDT,60,1,0.055960,0.058059,3.750000,win,9,0.7350,0.8289
JELLYJELLYUSDT,60,1,0.056360,0.058474,3.750000,win,12,0.6836,0.7786
JELLYJELLYUSDT,60,1,0.056960,0.055892,-1.875000,loss,3,0.5976,0.7114
JELLYJELLYUSDT,60,1,0.056620,0.058743,3.750000,win,10,0.6784,0.7866
JELLYJELLYUSDT,60,1,0.056630,0.058754,3.750000,win,9,0.5997,0.6808
JELLYJELLYUSDT,60,1,0.056860,0.058992,3.750000,win,9,0.5608,0.6175
JELLYJELLYUSDT,60,1,0.057300,0.059449,3.750000,win,17,0.6625,0.7388
JELLYJELLYUSDT,60,1,0.056180,0.058287,3.750000,win,5,0.5891,0.6551
JELLYJELLYUSDT,60,1,0.056180,0.058287,3.750000,win,4,0.6742,0.7527
JELLYJELLYUSDT,60,1,0.054270,0.056305,3.750000,win,9,0.8080,0.9105
JELLYJELLYUSDT,60,1,0.054280,0.056316,3.750000,win,8,0.7805,0.8916
JELLYJELLYUSDT,60,1,0.054170,0.056201,3.750000,win,6,0.7487,0.8275
JELLYJELLYUSDT,60,1,0.054550,0.053527,-1.875000,loss,3,0.5719,0.6296
JELLYJELLYUSDT,60,1,0.054350,0.056388,3.750000,win,4,0.5819,0.6425
JELLYJELLYUSDT,60,1,0.054260,0.056295,3.750000,win,3,0.5733,0.6415
JELLYJELLYUSDT,60,1,0.060690,0.059552,-1.875000,loss,2,0.9390,1.0636
JELLYJELLYUSDT,60,1,0.060580,0.062852,3.750000,win,8,0.8819,1.0030
JELLYJELLYUSDT,60,1,0.061590,0.063900,3.750000,win,7,0.9210,1.0527
JELLYJELLYUSDT,60,1,0.061280,0.063578,3.750000,win,6,0.9151,1.0494
JELLYJELLYUSDT,60,1,0.061310,0.063609,3.750000,win,5,0.8824,1.0117
JELLYJELLYUSDT,60,1,0.061400,0.063703,3.750000,win,4,0.8840,1.0265
JELLYJELLYUSDT,60,1,0.061570,0.063879,3.750000,win,3,0.8833,1.0157
JELLYJELLYUSDT,60,1,0.061990,0.064315,3.750000,win,2,0.9030,1.0369
JELLYJELLYUSDT,60,1,0.063380,0.065757,3.750000,win,1,0.9013,0.9994
JELLYJELLYUSDT,60,1,0.067280,0.066019,-1.875000,loss,1,0.9712,1.0726
JELLYJELLYUSDT,60,1,0.065230,0.067676,3.750000,win,2,0.8971,1.0414
JELLYJELLYUSDT,60,1,0.065890,0.068361,3.750000,win,1,0.8712,0.9709
JELLYJELLYUSDT,60,-1,0.080820,0.082335,-1.875000,loss,1,0.9994,1.1564
JELLYJELLYUSDT,60,-1,0.088470,0.085152,3.750000,win,1,0.9994,1.1652
JELLYJELLYUSDT,60,-1,0.083130,0.080013,3.750000,win,1,0.9995,1.1174
JELLYJELLYUSDT,60,-1,0.077360,0.074459,3.750000,win,1,0.9989,1.1091
JELLYJELLYUSDT,60,-1,0.074330,0.075724,-1.875000,loss,1,0.9983,1.1571
JELLYJELLYUSDT,60,-1,0.073540,0.070782,3.750000,win,4,0.9988,1.1046
JELLYJELLYUSDT,60,1,0.071260,0.073932,3.750000,win,5,0.9988,1.1009
JELLYJELLYUSDT,60,1,0.071950,0.074648,3.750000,win,5,0.9987,1.1049
JELLYJELLYUSDT,60,1,0.071790,0.074482,3.750000,win,2,0.9978,1.1046
JELLYJELLYUSDT,60,1,0.073290,0.076038,3.750000,win,1,0.9977,1.1203
JELLYJELLYUSDT,60,1,0.073880,0.072495,-1.875000,loss,1,0.9988,1.1437
JELLYJELLYUSDT,60,1,0.070630,0.073279,3.750000,win,1,0.9966,1.1247
JELLYJELLYUSDT,60,1,0.073890,0.072505,-1.875000,loss,3,0.9981,1.1890
JELLYJELLYUSDT,60,1,0.073450,0.072073,-1.875000,loss,2,0.9983,1.1864
JELLYJELLYUSDT,60,1,0.074410,0.073015,-1.875000,loss,1,0.9980,1.1860
JELLYJELLYUSDT,60,1,0.072230,0.074939,3.750000,win,1,0.9973,1.1720
JELLYJELLYUSDT,60,1,0.075480,0.074065,-1.875000,loss,1,0.9988,1.1610
JELLYJELLYUSDT,60,1,0.073950,0.072563,-1.875000,loss,2,0.9979,1.1722
JELLYJELLYUSDT,60,1,0.073910,0.072524,-1.875000,loss,1,0.9976,1.1749
JELLYJELLYUSDT,60,1,0.071890,0.074586,3.750000,win,3,0.9944,1.1825
JELLYJELLYUSDT,60,1,0.073450,0.072073,-1.875000,loss,1,0.9950,1.2046
JELLYJELLYUSDT,60,1,0.073040,0.075779,3.750000,win,1,0.9931,1.2049
JELLYJELLYUSDT,60,1,0.075000,0.073594,-1.875000,loss,1,0.9962,1.1539
JELLYJELLYUSDT,60,1,0.072850,0.071484,-1.875000,loss,4,0.9936,1.1673
JELLYJELLYUSDT,60,1,0.073540,0.072161,-1.875000,loss,1,0.9937,1.1788
JELLYJELLYUSDT,60,1,0.072470,0.071111,-1.875000,loss,2,0.9873,1.1242
JELLYJELLYUSDT,60,1,0.073920,0.072534,-1.875000,loss,1,0.9934,1.1780
JELLYJELLYUSDT,60,1,0.070730,0.069404,-1.875000,loss,7,0.9833,1.1032
JELLYJELLYUSDT,60,1,0.071940,0.070591,-1.875000,loss,3,0.9849,1.0841
JELLYJELLYUSDT,60,1,0.071360,0.070022,-1.875000,loss,5,0.9703,1.0778
JELLYJELLYUSDT,60,1,0.071040,0.069708,-1.875000,loss,4,0.9606,1.0887
JELLYJELLYUSDT,60,1,0.070200,0.071530,1.894587,expired,4,0.9564,1.0769
JELLYJELLYUSDT,60,1,0.070860,0.069531,-1.875000,loss,1,0.9069,0.9988
JELLYJELLYUSDT,60,1,0.069960,0.071530,2.244140,expired,1,0.9611,1.0688
JELLYJELLYUSDT,60,1,0.071530,0.071530,0.000000,expired,0,0.9160,1.0365
JTOUSDT,60,-1,0.346200,0.333217,3.750000,win,2,0.7502,0.9037
JTOUSDT,60,-1,0.348600,0.335528,3.750000,win,18,0.5926,0.6996
JTOUSDT,60,-1,0.340500,0.327731,3.750000,win,15,0.6074,0.6734
JTOUSDT,60,-1,0.342300,0.329464,3.750000,win,14,0.5783,0.6418
JTOUSDT,60,-1,0.340200,0.327443,3.750000,win,20,0.6187,0.6919
JTOUSDT,60,-1,0.341000,0.328213,3.750000,win,12,0.6397,0.7354
JTOUSDT,60,-1,0.344100,0.331196,3.750000,win,10,0.5911,0.6736
JTOUSDT,60,-1,0.342500,0.329656,3.750000,win,10,0.5737,0.6315
JTOUSDT,60,-1,0.341400,0.328597,3.750000,win,9,0.5605,0.6276
JTOUSDT,60,-1,0.338700,0.325999,3.750000,win,15,0.6044,0.6654
JTOUSDT,60,-1,0.339700,0.326961,3.750000,win,14,0.6003,0.6671
JTOUSDT,60,1,0.326800,0.339055,3.750000,win,3,0.5634,0.6238
JTOUSDT,60,-1,0.335500,0.322919,3.750000,win,4,0.5994,0.7138
JTOUSDT,60,-1,0.331200,0.337410,-1.875000,loss,12,0.5681,0.6645
JTOUSDT,60,-1,0.329600,0.335780,-1.875000,loss,11,0.6670,0.7583
JTOUSDT,60,-1,0.331500,0.337716,-1.875000,loss,10,0.7635,0.8886
JTOUSDT,60,-1,0.328700,0.334863,-1.875000,loss,9,0.7491,0.8534
JTOUSDT,60,-1,0.328800,0.334965,-1.875000,loss,8,0.7845,0.8702
JTOUSDT,60,-1,0.329300,0.335474,-1.875000,loss,7,0.7330,0.8306
JTOUSDT,60,-1,0.328200,0.334354,-1.875000,loss,3,0.6837,0.7740
JTOUSDT,60,-1,0.328900,0.335067,-1.875000,loss,2,0.7349,0.8553
JTOUSDT,60,-1,0.330800,0.337002,-1.875000,loss,1,0.7097,0.8425
