symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,strategy_id,strategy_name,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
FILUSDT,240,-1,0.5790,0.0000,1.0000,1.615000,0.017609,1.000000,1.002000,1.004000,56.7886,56.9022,0.0000,0.4312,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.305373,0.0000,1.0000,32.88,0.023479,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,0.0,0.206811,0.243344,0.016718,100
ROSEUSDT,240,-1,0.5544,0.0000,1.0000,0.014320,0.016100,0.999999,1.001999,1.003999,62.1126,62.2368,0.0000,0.5439,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.244928,0.0000,1.0000,34.43,0.021466,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.016100,0.011173,0.016760,3
TRUMPUSDT,240,-1,0.5641,0.0000,1.0000,6.023000,0.010185,1.000000,1.002000,1.004000,98.1853,98.3817,0.0000,0.5785,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.255853,0.0000,1.0000,55.39,0.013580,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.010185,0.005147,0.010294,2
JELLYJELLYUSDT,240,-1,0.5869,0.0000,1.0000,0.038370,0.024544,1.000000,1.002000,1.004000,40.7435,40.8249,0.0000,0.4593,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.308896,0.0000,1.0000,23.91,0.032725,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.024544,0.175919,0.060203,10
SUIUSDT,240,-1,0.5632,0.0000,1.0000,1.515600,0.017998,1.000000,1.002000,1.004000,55.5609,55.6720,0.0000,0.3751,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.299707,0.0000,1.0000,31.29,0.023998,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.017998,0.012734,0.021774,2
STEEMUSDT,240,-1,0.5525,0.0000,1.0000,0.077210,0.013503,1.000000,1.002000,1.004000,74.0597,74.2078,0.0000,0.3372,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.296937,0.0000,1.0000,40.92,0.018004,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.013503,0.094936,0.020464,32
SIRENUSDT,240,-1,0.5869,0.0000,1.0000,0.083290,0.027205,1.000000,1.002000,1.004000,36.7578,36.8313,0.0000,0.6594,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.282796,0.0000,1.0000,21.57,0.036274,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.027205,0.019210,0.031336,2
STABLEUSDT,240,-1,0.5723,0.0000,1.0000,0.030010,0.030000,1.000000,1.002000,1.004000,33.3333,33.4000,0.0000,0.4076,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.302762,0.0000,1.0000,19.08,0.112517,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.048984,0.031323,1
SOLUSDT,240,-1,0.5538,0.0000,1.0000,136.350006,0.012536,1.000000,1.000000,1.002000,79.7671,79.7671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,44.18,0.016715,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.012536,0.006674,0.027869,3
ENSOUSDT,240,-1,0.6054,0.0000,1.0000,0.758200,0.023844,1.000000,1.002000,1.004000,41.9386,42.0225,0.0000,0.7249,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.305862,0.0000,1.0000,25.39,0.031793,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.023844,0.096676,0.037061,21
HYPEUSDT,240,-1,0.5560,0.0000,1.0000,34.278000,0.026328,1.000000,1.002000,1.004000,37.9820,38.0579,0.0000,0.3496,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.297742,0.0000,1.0000,21.12,0.035104,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.026328,0.150038,0.032295,19
MOODENGUSDT,240,-1,0.5537,0.0000,1.0000,0.078110,0.030000,1.000000,1.002000,1.004000,33.3334,33.4000,0.0000,0.3415,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.297206,0.0000,1.0000,18.46,0.048732,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.023300,0.044425,3
APTUSDT,240,-1,0.5791,0.0000,1.0000,2.032900,0.021015,1.000000,1.002000,1.004000,47.5844,47.6796,0.0000,0.6317,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.273381,0.0000,1.0000,27.56,0.028020,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,0.0,0.213685,0.251562,0.010428,100
SANDUSDT,240,-1,0.5969,0.0000,1.0000,0.154960,0.013568,1.000000,1.002000,1.004000,73.7029,73.8503,0.0000,0.4945,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.313923,0.0000,1.0000,43.99,0.018091,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.013568,0.117127,0.013681,23
FETUSDT,240,-1,0.5806,0.0000,1.0000,0.256800,0.022849,1.000000,1.002000,1.004000,43.7658,43.8533,0.0000,0.4368,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.306042,0.0000,1.0000,25.41,0.030465,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.022849,0.012461,0.032710,4
ZROUSDT,240,-1,0.5650,0.0000,1.0000,1.324300,0.010922,1.000000,1.002000,1.004000,91.5612,91.7444,0.0000,0.3815,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.300256,0.0000,1.0000,51.73,0.014562,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.010922,0.009741,0.013214,2
ORCAUSDT,240,-1,0.5502,0.0000,1.0000,1.352000,0.030000,1.000000,1.002000,1.004000,33.3333,33.4000,0.0000,0.3292,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.296464,0.0000,1.0000,18.34,0.068225,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.034763,0.053994,1
ARBUSDT,240,-1,0.5660,0.0000,1.0000,0.217000,0.015440,1.000000,1.002000,1.004000,64.7662,64.8958,0.0000,0.3852,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.300590,0.0000,1.0000,36.66,0.020587,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.015440,0.018433,0.015668,3
XPLUSDT,240,-1,0.5541,0.0000,1.0000,0.207300,0.029207,1.000000,1.002000,1.004000,34.2378,34.3063,0.0000,0.3431,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.297307,0.0000,1.0000,18.97,0.038943,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.029207,0.017366,0.043898,3
TIAUSDT,240,-1,0.5675,0.0000,1.0000,0.620800,0.027726,1.000000,1.002000,1.004000,36.0668,36.1389,0.0000,0.3904,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.301071,0.0000,1.0000,20.47,0.036968,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.027726,0.002255,0.068621,1
LTCUSDT,240,-1,0.5996,0.0000,1.0000,84.139999,0.012066,1.000000,1.000000,1.002000,82.8792,82.8792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,49.70,0.016088,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.012066,0.113264,0.021274,19
IPUSDT,240,-1,0.5781,0.0000,1.0000,2.502000,0.024476,1.000000,1.002000,1.004000,40.8558,40.9376,0.0000,0.4282,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.305022,0.0000,1.0000,23.62,0.032635,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.024476,0.042366,0.086731,4
SONICUSDT,240,-1,0.5518,0.0000,1.0000,0.082600,0.024238,1.000000,1.002000,1.004000,41.2580,41.3405,0.0000,0.3349,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.296796,0.0000,1.0000,22.77,0.032317,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.024238,0.006053,0.026634,4
MUBARAKUSDT,240,-1,0.5979,0.0000,1.0000,0.016540,0.021162,0.999999,1.001999,1.003999,47.2553,47.3498,0.0000,0.4983,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.314500,0.0000,1.0000,28.25,0.028215,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.021162,0.013906,0.039903,3
ADAUSDT,240,-1,0.5557,0.0000,1.0000,0.419800,0.015052,1.000000,1.000000,1.002000,66.4372,66.4372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,36.92,0.020069,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.015052,0.012387,0.015245,3
WLDUSDT,240,-1,0.5919,0.0000,1.0000,0.632400,0.016772,1.000000,1.002000,1.004000,59.6247,59.7439,0.0000,0.4770,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.311334,0.0000,1.0000,35.29,0.022362,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.016772,0.025300,0.017710,5
BERAUSDT,240,-1,0.5625,0.0000,1.0000,0.917000,0.025596,1.000000,1.000000,1.002000,39.0679,39.0679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,21.98,0.034129,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.025596,0.100327,0.104689,8
NEARUSDT,240,-1,0.5950,0.0000,1.0000,1.853000,0.016729,1.000000,1.002000,1.004000,59.7767,59.8962,0.0000,0.4880,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.312944,0.0000,1.0000,35.57,0.022305,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.016729,0.145710,0.017269,25
MAGICUSDT,240,-1,0.5544,0.0000,1.0000,0.104000,0.016627,1.000000,1.002000,1.004000,60.1430,60.2633,0.0000,0.5439,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.244919,0.0000,1.0000,33.34,0.022169,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.016627,0.129808,0.051923,28
GUNUSDT,240,-1,0.5747,0.0000,1.0000,0.013070,0.023068,0.999999,1.001999,1.003999,43.3510,43.4377,0.0000,0.4158,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.303639,0.0000,1.0000,24.91,0.030757,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.023068,0.018363,0.031370,3
DUSKUSDT,240,-1,0.5996,0.0000,1.0000,0.046750,0.023131,1.000000,1.002000,1.004000,43.2319,43.3184,0.0000,0.7043,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.298502,0.0000,1.0000,25.92,0.030841,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.023131,0.012620,0.031444,4
DOTUSDT,240,-1,0.5665,0.0000,1.0000,2.271000,0.014352,1.000000,1.000000,1.002000,69.6745,69.6745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,39.47,0.019137,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.014352,0.136944,0.025539,19
FHEUSDT,240,-1,0.5673,0.0000,1.0000,0.017280,0.030000,0.999999,1.001999,1.003999,33.3333,33.4000,0.0000,0.3896,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.300994,0.0000,1.0000,18.91,0.049163,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.022569,0.108796,3
ALGOUSDT,240,-1,0.5923,0.0000,1.0000,0.139800,0.013182,1.000000,1.002000,1.004000,75.8605,76.0122,0.0000,0.4783,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.311521,0.0000,1.0000,44.93,0.017576,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.013182,0.086552,0.022175,19
NAORISUSDT,240,-1,0.5749,0.0000,1.0000,0.025650,0.030000,1.000000,1.002000,1.004000,33.3333,33.4000,0.0000,0.4166,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.303719,0.0000,1.0000,19.16,0.042555,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.038596,0.077973,2
LAUSDT,240,-1,0.5990,0.0000,1.0000,0.371500,0.018858,1.000000,1.002000,1.004000,53.0290,53.1350,0.0000,0.7022,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.297753,0.0000,1.0000,31.76,0.025144,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.018858,0.020458,0.042261,2
ENSUSDT,240,-1,0.5639,0.0000,1.0000,11.581000,0.013708,1.000000,1.000000,1.002000,72.9487,72.9487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,41.13,0.018278,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.013708,0.108885,0.016752,15
INJUSDT,240,-1,0.5616,0.0000,1.0000,5.936000,0.020308,1.000000,1.002000,1.004000,49.2421,49.3406,0.0000,0.3694,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.299235,0.0000,1.0000,27.65,0.027077,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.020308,0.154313,0.024090,23
MOVEUSDT,240,-1,0.5684,0.0000,1.0000,0.050410,0.015566,1.000000,1.002000,1.004000,64.2436,64.3721,0.0000,0.5937,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.260766,0.0000,1.0000,36.52,0.020754,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,0.0,0.263837,0.280897,0.012299,100
JTOUSDT,240,-1,0.5726,0.0000,1.0000,0.471500,0.018603,1.000000,1.002000,1.004000,53.7556,53.8631,0.0000,0.6087,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.265684,0.0000,1.0000,30.78,0.024804,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.018603,0.011029,0.021633,3
CLOUSDT,240,-1,0.5537,0.0000,1.0000,0.362200,0.030000,1.000000,1.002000,1.004000,33.3334,33.4000,0.0000,0.5413,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.244131,0.0000,1.0000,18.46,0.077091,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.056322,0.045003,4
TONUSDT,240,-1,0.5588,0.0000,1.0000,1.569000,0.012451,1.000000,1.002000,1.004000,80.3152,80.4758,0.0000,0.5597,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.249852,0.0000,1.0000,44.88,0.016601,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.012451,0.013257,0.029764,4
HUSDT,240,-1,0.5520,0.0000,1.0000,0.120630,0.030000,1.000000,1.002000,1.004000,33.3333,33.4000,0.0000,0.3354,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.296830,0.0000,1.0000,18.40,0.054700,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.004311,0.038299,2
TAOUSDT,240,-1,0.5789,0.0000,1.0000,294.890015,0.017204,1.000000,1.000000,1.002000,58.1255,58.1255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,33.65,0.022939,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.017204,0.139442,0.024416,24
INITUSDT,240,-1,0.5897,0.0000,1.0000,0.114800,0.021606,1.000000,1.002000,1.004000,46.2836,46.3762,0.0000,0.4692,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.310239,0.0000,1.0000,27.29,0.028808,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.021606,0.003484,0.073171,1
POLUSDT,240,-1,0.5950,0.0000,1.0000,0.133980,0.012630,1.000000,1.002000,1.004000,79.1769,79.3352,0.0000,0.4881,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.312958,0.0000,1.0000,47.11,0.016840,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,0.0,0.153680,0.183087,0.010225,100
RAYSOLUSDT,240,-1,0.5968,0.0000,1.0000,1.096500,0.019546,1.000000,1.002000,1.004000,51.1609,51.2632,0.0000,0.4942,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.313867,0.0000,1.0000,30.53,0.026062,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.019546,0.010306,0.029184,3
MORPHOUSDT,240,-1,0.5854,0.0000,1.0000,1.493100,0.011252,1.000000,1.002000,1.004000,88.8710,89.0487,0.0000,0.4540,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.308195,0.0000,1.0000,52.03,0.015003,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,0.0,0.232201,0.277543,0.007032,100
HBARUSDT,240,-1,0.5671,0.0000,1.0000,0.143930,0.014283,1.000000,1.002000,1.004000,70.0154,70.1555,0.0000,0.3891,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.300947,0.0000,1.0000,39.71,0.019043,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.014283,0.019107,0.017231,4
1000SHIBUSDT,240,-1,0.5946,0.0000,1.0000,0.008492,0.012115,0.999999,1.001999,1.003999,82.5453,82.7104,0.0000,0.4865,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.312722,0.0000,1.0000,49.08,0.016153,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.012115,0.006712,0.015544,3
ASTERUSDT,240,-1,0.5739,0.0000,1.0000,1.042100,0.019820,1.000000,1.000000,1.002000,50.4540,50.4540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,28.96,0.026427,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.019820,0.003550,0.025813,1
SNXUSDT,240,-1,0.5562,0.0000,1.0000,0.548000,0.016605,1.000000,1.002000,1.004000,60.2232,60.3436,0.0000,0.5505,0.4200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.246978,0.0000,1.0000,33.50,0.022140,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.016605,0.096715,0.023723,15
OPUSDT,240,-1,0.5748,0.0000,1.0000,0.328000,0.016641,1.000000,1.000000,1.002000,60.0933,60.0933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,34.54,0.022188,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.016641,0.153963,0.061890,58
PENGUUSDT,240,-1,0.5731,0.0000,1.0000,0.010910,0.025570,0.999999,1.001999,1.003999,39.1087,39.1869,0.0000,0.4102,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.303038,0.0000,1.0000,22.41,0.034093,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.025570,0.014207,0.028231,3
FARTCOINUSDT,240,-1,0.5572,0.0000,1.0000,0.323600,0.030000,1.000000,1.002000,1.004000,33.3334,33.4000,0.0000,0.3540,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.298057,0.0000,1.0000,18.57,0.059014,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.025958,0.031520,2
VVVUSDT,240,-1,0.5930,0.0000,1.0000,1.030000,0.012672,1.000000,1.002000,1.004000,78.9130,79.0709,0.0000,0.4807,0.7200,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.311872,0.0000,1.0000,46.79,0.016896,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.012672,0.013592,0.036893,1
