symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
POWERUSDT,1,-1,0.7167,1.0000,0.0000,0.218130,0.017778,0.077902,0.079902,0.081902,4.3820,4.4945,0.8426,0.6259,0.5801,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0947,C,0.6547,1.3462,1.4525,0.100156,0.5801,1.0000,40.32,0.000000,1.0000,0.8446,0.0,-1.0,-0.017778,0.004264,0.022326,4
FHEUSDT,1,-1,0.5651,1.0000,0.0000,0.042210,0.075085,0.010072,0.018465,0.028537,0.1341,0.2459,0.8426,0.8387,0.3458,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8426,D,0.6707,1.0046,2.4367,0.202341,0.3458,1.0000,7.53,0.000000,1.0000,0.8518,1.0,1.0,0.010072,0.013030,0.013504,11
SPACEUSDT,1,-1,0.5522,1.0000,0.0000,0.008979,0.012208,0.020970,0.022970,0.031864,1.7176,1.8815,0.5262,0.8221,0.4946,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9581,C,0.5763,0.6401,1.0640,0.128687,0.4946,1.0000,45.23,0.000000,1.0000,0.8094,0.0,-1.0,-0.012208,0.001893,0.022163,5
BTRUSDT,1,-1,0.5663,1.0000,0.0000,0.221760,0.006467,0.036445,0.038445,0.040445,5.6359,5.9452,0.8426,0.3386,0.5501,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9970,C,0.5680,2.4884,1.5316,0.181713,0.3386,1.0000,87.58,0.000000,1.0000,0.8056,1.0,1.0,0.036445,0.038961,0.001082,53
FHEUSDT,1,-1,0.5786,1.0000,0.0000,0.042200,0.067707,0.010005,0.018342,0.028347,0.1478,0.2709,0.8426,0.8392,0.3776,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8549,D,0.6768,1.0041,2.2316,0.189807,0.3776,1.0000,8.55,0.000000,1.0000,0.8546,1.0,1.0,0.010005,0.012796,0.013744,10
BTRUSDT,1,-1,0.6031,1.0000,0.0000,0.221400,0.006820,0.034601,0.036601,0.038601,5.0737,5.3670,0.5241,0.8004,0.5701,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0386,C,0.5807,0.6548,0.9194,0.104975,0.5241,1.0000,88.43,0.000000,1.0000,0.8113,1.0,1.0,0.034601,0.037398,0.002710,52
INITUSDT,1,-1,0.5566,1.0000,0.0000,0.103700,0.032750,0.098746,0.100746,0.102746,3.0152,3.0762,0.8426,0.3427,0.5071,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9920,C,0.5611,2.4584,1.6616,0.183944,0.3427,1.0000,17.00,0.000000,1.0000,0.8025,0.0,-1.0,-0.032750,0.011186,0.034908,5
FHEUSDT,1,-1,0.5882,1.0000,0.0000,0.042190,0.067882,0.009698,0.017780,0.027478,0.1429,0.2619,0.8426,0.8439,0.3991,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8622,D,0.6822,0.9985,2.1114,0.182386,0.3991,1.0000,8.66,0.000000,1.0000,0.8570,1.0,1.0,0.009698,0.012562,0.013984,8
AAVEUSDT,1,-1,0.5556,1.0000,0.0000,124.440002,0.003203,0.004045,0.010728,0.012728,1.2629,3.3495,0.5241,0.8321,0.7423,0.5000,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9256,C,0.6003,0.6299,0.7061,0.141442,0.5000,1.0000,173.47,0.000000,1.0000,0.8201,1.0,1.0,0.004045,0.007393,0.002572,13
STABLEUSDT,1,-1,0.6294,1.0000,0.0000,0.024481,0.005944,0.011840,0.013840,0.016087,1.9919,2.3284,0.5241,0.8305,0.7500,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0121,C,0.6218,0.6311,0.6989,0.114516,0.5241,1.0000,105.88,0.000000,1.0000,0.8298,0.0,-1.0,-0.005944,0.011683,0.006086,60
BTRUSDT,1,-1,0.5958,1.0000,0.0000,0.221170,0.007231,0.029253,0.031253,0.033254,4.0458,4.3224,0.5241,0.7579,0.5766,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0448,C,0.5702,0.6915,0.9090,0.087736,0.5241,1.0000,82.40,0.000000,1.0000,0.8066,1.0,1.0,0.029253,0.036397,0.003753,46
STABLEUSDT,1,-1,0.6113,1.0000,0.0000,0.024485,0.005541,0.011534,0.013534,0.015186,2.0816,2.4425,0.5241,0.8284,0.6575,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0115,C,0.6043,0.6327,0.7972,0.108185,0.5241,1.0000,110.32,0.000000,1.0000,0.8219,1.0,1.0,0.011534,0.011844,0.003431,18
HUSDT,1,-1,0.5879,1.0000,0.0000,0.228440,0.042462,0.006419,0.011768,0.018188,0.1512,0.2772,0.7167,0.8634,0.5022,0.6500,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8831,D,0.6656,0.8300,1.4270,0.129864,0.5022,1.0000,13.84,0.000000,1.0000,0.8495,1.0,1.0,0.006419,0.006435,0.000306,2
ADAUSDT,1,1,0.5663,1.0000,0.0000,0.278500,0.002910,0.011670,0.013670,0.015670,4.0106,4.6980,0.5241,0.7505,0.5934,0.5000,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0284,C,0.5507,0.6984,0.8833,0.097708,0.5000,1.0000,194.63,0.000000,1.0000,0.7978,0.0,-1.0,-0.002910,0.003232,0.004668,8
TAOUSDT,1,-1,0.5790,1.0000,0.0000,180.529999,0.003331,0.006536,0.008536,0.010000,1.9621,2.5625,0.5634,0.8480,0.6161,0.6500,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0038,C,0.5768,0.6644,0.9145,0.107648,0.5634,1.0000,173.81,0.000000,1.0000,0.8096,0.0,-1.0,-0.003331,0.004985,0.004044,17
SIRENUSDT,1,-1,0.6039,1.0000,0.0000,0.139330,0.003575,0.009588,0.011588,0.013588,2.6821,3.2416,0.5241,0.8285,0.5782,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0238,C,0.5899,0.6326,0.9065,0.114871,0.5241,1.0000,168.95,0.000000,1.0000,0.8154,0.0,-1.0,-0.003575,0.000000,0.005742,1
FHEUSDT,1,-1,0.5733,1.0000,0.0000,0.042130,0.057335,0.009783,0.017935,0.027718,0.1706,0.3128,0.7796,0.8420,0.4141,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8638,D,0.6637,0.9260,1.8828,0.163924,0.4141,1.0000,10.00,0.000000,1.0000,0.8487,1.0,1.0,0.009783,0.011156,0.000949,2
HUSDT,1,-1,0.5669,1.0000,0.0000,0.227440,0.043936,0.006249,0.011456,0.017705,0.1422,0.2607,0.7167,0.8811,0.4398,0.6500,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8603,D,0.6589,0.8134,1.6295,0.158204,0.4398,1.0000,12.90,0.000000,1.0000,0.8465,0.0,0.0,-0.025853,0.002110,0.039307,100
ZECUSDT,1,-1,0.5693,1.0000,0.0000,294.100006,0.002156,0.007702,0.012003,0.020061,3.5722,5.5673,0.5634,0.7858,0.6715,0.5000,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0331,C,0.5510,0.7170,0.8391,0.108788,0.5000,1.0000,264.04,0.000000,1.0000,0.7979,0.0,-1.0,-0.002156,0.001666,0.002686,1
XRPUSDT,1,1,0.6050,0.3371,0.4782,1.467500,0.003496,0.017563,0.019563,0.021563,5.0231,5.5951,0.4712,0.8970,0.5306,0.5000,1.0000,0.9397,0.3371,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0021,C,0.6037,0.5253,0.8880,0.172926,0.4712,0.1411,173.05,0.000000,1.0000,0.8217,0.0,-1.0,-0.003496,0.000818,0.003543,4
ADAUSDT,1,1,0.5624,1.0000,0.0000,0.279200,0.002907,0.008317,0.010317,0.012317,2.8616,3.5497,0.5177,0.8384,0.5785,0.5000,1.0000,0.7038,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0023,C,0.5611,0.6174,0.8949,0.135823,0.5000,1.0000,193.48,0.000000,1.0000,0.8025,0.0,-1.0,-0.002907,0.000358,0.004298,4
HUSDT,1,-1,0.5942,1.0000,0.0000,0.227570,0.041490,0.006210,0.011385,0.017594,0.1497,0.2744,0.7796,0.8781,0.4491,0.6500,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8732,D,0.6805,0.8879,1.7359,0.160493,0.4491,1.0000,14.32,0.000000,1.0000,0.8562,0.0,0.0,-0.023290,0.002680,0.038713,100
1000PEPEUSDT,1,-1,0.5660,0.2378,0.3845,0.004432,0.019325,0.003484,0.006387,0.010000,0.1803,0.3305,0.5603,0.8780,0.5678,0.6500,1.0000,0.9029,0.2378,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8704,D,0.6503,0.6381,0.9868,0.128455,0.5603,0.1467,29.29,0.000000,1.0000,0.8426,1.0,1.0,0.003484,0.004264,0.000519,3
HUSDT,1,-1,0.6099,1.0000,0.0000,0.228180,0.038525,0.006008,0.011014,0.017021,0.1559,0.2859,0.7167,0.8657,0.5587,0.6500,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9010,C,0.6769,0.8279,1.2827,0.112003,0.5587,1.0000,15.83,0.000000,1.0000,0.8546,0.0,0.0,-0.019634,0.004821,0.035937,100
WIFUSDT,1,1,0.5720,1.0000,0.0000,0.227500,0.002000,0.011966,0.013966,0.015966,5.9828,6.9828,0.5241,0.8836,0.6914,0.3500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9786,C,0.5845,0.5932,0.7581,0.197753,0.3500,1.0000,286.01,0.000000,1.0000,0.8130,0.0,-1.0,-0.002000,0.000440,0.006154,2
DOGEUSDT,1,-1,0.5576,1.0000,0.0000,0.103870,0.013081,0.003000,0.006000,0.010000,0.2293,0.4587,0.8426,0.7643,0.4499,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8603,D,0.6481,1.1024,1.8727,0.167500,0.4499,1.0000,42.62,0.000000,1.0000,0.8417,1.0,1.0,0.003000,0.004910,0.000385,2
AAVEUSDT,1,1,0.5573,1.0000,0.0000,124.190002,0.002256,0.004421,0.015058,0.017058,1.9596,6.6739,0.5177,0.8334,0.6272,0.5000,1.0000,0.7038,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9804,C,0.5685,0.6212,0.8254,0.132705,0.5000,1.0000,247.02,0.000000,1.0000,0.8058,0.0,-1.0,-0.002256,0.000322,0.005395,2
FILUSDT,1,1,0.5531,1.0000,0.0000,0.949000,0.004209,0.010011,0.012011,0.014011,2.3786,2.8538,0.5241,0.8390,0.5295,0.5000,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9820,C,0.5633,0.6247,0.9898,0.139498,0.5000,1.0000,131.43,0.000000,1.0000,0.8035,0.0,-1.0,-0.004209,0.000000,0.005269,2
WIFUSDT,1,1,0.5510,1.0000,0.0000,0.227100,0.003431,0.013748,0.015748,0.017748,4.0069,4.5898,0.5177,0.8903,0.6515,0.3500,1.0000,0.7038,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9701,C,0.5680,0.5814,0.7946,0.197607,0.3500,1.0000,160.59,0.000000,1.0000,0.8056,0.0,-1.0,-0.003431,0.001321,0.004403,1
FILUSDT,1,1,0.5699,1.0000,0.0000,0.947000,0.002101,0.012144,0.014144,0.016144,5.7799,6.7318,0.5278,0.8507,0.7295,0.5000,1.0000,0.6000,1.0000,0.5000,0.1692,0.8000,0.3308,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0052,C,0.5669,0.6204,0.7235,0.144935,0.5000,1.0000,271.25,0.000000,1.0000,0.8051,0.0,-1.0,-0.002101,0.001056,0.003168,1
STABLEUSDT,1,-1,0.5711,1.0000,0.0000,0.024492,0.005859,0.011043,0.013043,0.015043,1.8849,2.2262,0.5241,0.6629,0.6979,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0084,C,0.5663,0.7907,0.7510,0.065654,0.5241,1.0000,97.47,0.000000,1.0000,0.8048,1.0,1.0,0.011043,0.012126,0.003144,10
ADAUSDT,1,1,0.5600,1.0000,0.0000,0.278000,0.002810,0.011906,0.013907,0.015907,4.2377,4.9495,0.5177,0.8444,0.5530,0.5000,1.0000,0.7038,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0034,C,0.5581,0.6130,0.9361,0.140251,0.5000,1.0000,199.32,0.000000,1.0000,0.8011,0.0,-1.0,-0.002810,0.001799,0.002878,1
PENGUUSDT,1,-1,0.5920,1.0000,0.0000,0.006929,0.019098,0.003036,0.006000,0.010000,0.1589,0.3142,0.7796,0.8880,0.4374,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8692,D,0.6811,0.8779,1.7823,0.167807,0.4374,1.0000,31.00,0.000000,1.0000,0.8565,0.0,0.0,-0.007216,0.002165,0.012123,100
SUIUSDT,1,-1,0.5558,1.0000,0.0000,0.959100,0.016207,0.003000,0.006000,0.010000,0.1851,0.3702,0.7796,0.8766,0.4351,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8469,D,0.6563,0.8894,1.7920,0.184946,0.4351,1.0000,34.29,0.000000,1.0000,0.8453,0.0,0.0,-0.010009,0.001773,0.011678,100
KITEUSDT,1,1,0.5695,1.0000,0.0000,0.219560,0.002000,0.006197,0.006265,0.010000,3.0984,3.1327,0.5241,0.8332,0.7404,0.3500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9825,C,0.5797,0.6291,0.7079,0.188270,0.3500,1.0000,284.77,0.000000,1.0000,0.8108,0.0,-1.0,-0.002000,0.005648,0.003735,13
SPACEUSDT,1,-1,0.6184,1.0000,0.0000,0.009096,0.006629,0.025201,0.027201,0.031440,3.8018,4.1035,0.5262,0.7423,0.6557,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0590,C,0.5839,0.7090,0.8026,0.076967,0.5262,1.0000,93.29,0.000000,1.0000,0.8128,0.0,-1.0,-0.006629,0.005607,0.020668,3
DOGEUSDT,1,-1,0.5573,1.0000,0.0000,0.103460,0.017088,0.003000,0.006000,0.010000,0.1756,0.3511,0.7796,0.8817,0.4374,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8467,D,0.6582,0.8842,1.7823,0.185873,0.4374,1.0000,32.61,0.000000,1.0000,0.8462,1.0,1.0,0.003000,0.007346,0.006959,31
1000SHIBUSDT,1,-1,0.5748,1.0000,0.0000,0.006431,0.013931,0.003000,0.006000,0.010000,0.2154,0.4307,0.8426,0.8746,0.4274,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8516,D,0.6750,0.9634,1.9713,0.199431,0.4274,1.0000,41.26,0.000000,1.0000,0.8538,0.0,0.0,-0.007619,0.001555,0.009952,100
INITUSDT,1,-1,0.5896,1.0000,0.0000,0.105670,0.037562,0.096501,0.098501,0.100501,2.5691,2.6223,0.5262,0.8057,0.5396,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0164,C,0.5801,0.6532,0.9753,0.112038,0.5262,1.0000,15.70,0.000000,1.0000,0.8110,0.0,-1.0,-0.037562,0.074761,0.039936,35
SUIUSDT,1,-1,0.5591,1.0000,0.0000,0.957800,0.017588,0.003000,0.006000,0.010000,0.1706,0.3411,0.7796,0.8842,0.4420,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8475,D,0.6597,0.8817,1.7638,0.185346,0.4420,1.0000,31.79,0.000000,1.0000,0.8469,0.0,0.0,-0.011589,0.000313,0.013051,100
DOGEUSDT,1,-1,0.5584,1.0000,0.0000,0.103320,0.018466,0.003000,0.006000,0.010000,0.1625,0.3249,0.7796,0.8901,0.4374,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8453,D,0.6605,0.8759,1.7823,0.188486,0.4374,1.0000,30.24,0.000000,1.0000,0.8472,1.0,1.0,0.003000,0.006001,0.008324,30
BTRUSDT,1,-1,0.5658,1.0000,0.0000,0.221530,0.005734,0.023978,0.025978,0.027978,4.1815,4.5303,0.5278,0.8836,0.5443,0.6500,1.0000,0.6000,1.0000,0.5000,0.1692,0.8000,0.3308,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0052,C,0.5629,0.5973,0.9697,0.142013,0.5278,1.0000,98.68,0.000000,1.0000,0.8033,1.0,1.0,0.023978,0.024918,0.002122,35
PENGUUSDT,1,-1,0.5930,1.0000,0.0000,0.006924,0.019835,0.003044,0.006000,0.010000,0.1534,0.3025,0.7796,0.8939,0.4374,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8685,D,0.6828,0.8722,1.7823,0.169549,0.4374,1.0000,29.90,0.000000,1.0000,0.8572,0.0,0.0,-0.007655,0.001444,0.012854,100
SPACEUSDT,1,-1,0.5955,1.0000,0.0000,0.009090,0.011441,0.024558,0.026558,0.031004,2.1464,2.3212,0.5262,0.8637,0.5529,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9950,C,0.5985,0.6093,0.9519,0.132679,0.5262,1.0000,52.05,0.000000,1.0000,0.8193,0.0,-1.0,-0.011441,0.003300,0.021342,2
DOGEUSDT,1,-1,0.5588,1.0000,0.0000,0.103280,0.018888,0.003000,0.006000,0.010000,0.1588,0.3177,0.7796,0.8933,0.4374,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8449,D,0.6614,0.8727,1.7823,0.189516,0.4374,1.0000,29.59,0.000000,1.0000,0.8476,1.0,1.0,0.003000,0.005616,0.008714,29
SIRENUSDT,1,-1,0.6589,1.0000,0.0000,0.140230,0.002043,0.016551,0.018551,0.020592,8.1025,9.0816,0.5262,0.8509,0.7207,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0529,C,0.6258,0.6184,0.7302,0.117493,0.5262,1.0000,322.59,0.000000,1.0000,0.8316,0.0,-1.0,-0.002043,0.002139,0.003138,1
PENGUUSDT,1,-1,0.5935,1.0000,0.0000,0.006924,0.019852,0.003111,0.006000,0.010000,0.1567,0.3022,0.7796,0.8959,0.4374,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8686,D,0.6833,0.8702,1.7823,0.170158,0.4374,1.0000,29.90,0.000000,1.0000,0.8575,0.0,0.0,-0.008232,0.001444,0.012854,100
1000SHIBUSDT,1,-1,0.5543,1.0000,0.0000,0.006430,0.014117,0.003000,0.006000,0.010000,0.2125,0.4250,0.7796,0.8768,0.4274,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8464,D,0.6549,0.8892,1.8240,0.187231,0.4274,1.0000,39.26,0.000000,1.0000,0.8447,0.0,0.0,-0.007932,0.001400,0.010109,100
1000PEPEUSDT,1,-1,0.6195,1.0000,0.0000,0.004399,0.024942,0.003770,0.006912,0.010682,0.1511,0.2771,0.8426,0.9122,0.4369,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8743,D,0.7085,0.9237,1.9284,0.184814,0.4369,1.0000,24.84,0.000000,1.0000,0.8688,1.0,1.0,0.003770,0.006684,0.017504,55
BTRUSDT,1,-1,0.5863,1.0000,0.0000,0.220910,0.005986,0.021239,0.023239,0.025239,3.5479,3.8820,0.5278,0.8915,0.6124,0.6500,1.0000,0.6000,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0166,C,0.5767,0.5920,0.8619,0.135122,0.5278,1.0000,97.93,0.000000,1.0000,0.8095,1.0,1.0,0.021239,0.022181,0.004934,34
KITEUSDT,1,1,0.5674,1.0000,0.0000,0.219580,0.002000,0.006105,0.006182,0.010000,3.0526,3.0909,0.5241,0.8295,0.7329,0.3500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9829,C,0.5773,0.6319,0.7152,0.185909,0.3500,1.0000,283.70,0.000000,1.0000,0.8098,0.0,-1.0,-0.002000,0.005556,0.003825,11
POWERUSDT,1,-1,0.7828,1.0000,0.0000,0.228710,0.018062,0.091024,0.093024,0.095024,5.0395,5.1502,0.8426,0.8069,0.5708,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.1118,B,0.7040,1.0442,1.4761,0.111480,0.5708,1.0000,43.34,0.000000,1.0000,0.8668,0.0,-1.0,-0.018062,0.000087,0.018320,3
PENGUUSDT,1,-1,0.6168,1.0000,0.0000,0.006921,0.020288,0.003088,0.006000,0.010000,0.1522,0.2957,0.8426,0.8991,0.4374,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8750,D,0.7050,0.9372,1.9262,0.181109,0.4374,1.0000,30.40,0.000000,1.0000,0.8672,0.0,0.0,-0.008814,0.001011,0.013293,100
SIRENUSDT,1,-1,0.6337,1.0000,0.0000,0.140430,0.009587,0.018052,0.020052,0.020373,1.8828,2.0915,0.5262,0.8502,0.7493,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0044,C,0.6309,0.6189,0.7023,0.119942,0.5262,1.0000,66.10,0.000000,1.0000,0.8339,0.0,-1.0,-0.009587,0.007762,0.012747,40
POWERUSDT,1,-1,0.7793,1.0000,0.0000,0.230610,0.017794,0.098261,0.100261,0.102261,5.5223,5.6347,0.8426,0.8981,0.5013,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0874,C,0.7167,0.9382,1.6807,0.157665,0.5013,1.0000,43.80,0.000000,1.0000,0.8725,0.0,-1.0,-0.017794,0.010667,0.020467,8
SIRENUSDT,1,-1,0.5635,1.0000,0.0000,0.140800,0.009415,0.020632,0.022632,0.024632,2.1914,2.4039,0.5262,0.5900,0.7331,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0132,C,0.5562,0.8919,0.7178,0.076313,0.5262,1.0000,59.86,0.000000,1.0000,0.8003,0.0,-1.0,-0.009415,0.010369,0.010085,39
1000PEPEUSDT,1,-1,0.5543,0.1674,0.3027,0.004420,0.020119,0.003662,0.006714,0.010376,0.1820,0.3337,0.5342,0.8301,0.6274,0.6500,1.0000,0.8768,0.1674,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8750,D,0.6335,0.6436,0.8516,0.107134,0.5342,0.1353,27.55,0.000000,1.0000,0.8351,1.0,1.0,0.003662,0.004412,0.012739,50
SIRENUSDT,1,-1,0.5955,1.0000,0.0000,0.139970,0.004165,0.014825,0.016825,0.020336,3.5594,4.0396,0.5262,0.6350,0.7057,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0567,C,0.5636,0.8287,0.7457,0.065039,0.5262,1.0000,142.99,0.000000,1.0000,0.8036,0.0,-1.0,-0.004165,0.001072,0.005644,1
POWERUSDT,1,-1,0.7217,1.0000,0.0000,0.231920,0.017720,0.103155,0.105155,0.107155,5.8212,5.9341,0.8426,0.8092,0.4295,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0643,C,0.6781,1.0412,1.9618,0.163366,0.4295,1.0000,40.73,0.000000,1.0000,0.8551,0.0,-1.0,-0.017720,0.016256,0.018670,13
TAOUSDT,1,-1,0.5599,1.0000,0.0000,180.509995,0.003628,0.006426,0.008426,0.010000,1.7714,2.3227,0.5634,0.7103,0.6872,0.6500,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0114,C,0.5536,0.7932,0.8198,0.055874,0.5634,1.0000,154.33,0.000000,1.0000,0.7991,0.0,-1.0,-0.003628,0.000000,0.004155,4
